,subj_idx,SESSION,RUN,TRIAL,X73KID,ISOLD,ISCORRECT,rt,CHANGEMIND,MEMORYRECENT,MEMORYFIRST,ISOLDCURRENT,ISCORRECTCURRENT,TOTAL1,TOTAL2,response,MISSINGDATA,trial_full,is_shared1000,is_special100,shared1000_repNum,recall_condition,MTL_ROI_Beta,Beta_ERC,Beta_BA35,Beta_BA36,Beta_SUB,Beta_CA1,Beta_CA2,Beta_CA3,Beta_DG,Beta_PHC,Beta_HT,result
33183,2,8,7,14,61874,1,1,0.846966007000447,0,4687.0,,0,0,0,1,1,0,5639,1,1,2,hard,0.238886663996796,-0.488781676413255,0.691584967320262,0.851064102564102,-0.581997593261131,-0.270970695970696,-0.45,-0.0847619047619047,-0.389502923976608,1.1081455399061,-0.323892773892774,HIT
33227,2,8,7,59,31802,1,0,-0.860592577999341,0,3247.0,,0,1,1,0,0,0,5684,1,0,2,hard,0.648938726471766,0.532456140350877,0.901078431372549,0.866226495726496,0.481829121540313,0.197728937728938,0.0195555555555556,0.906507936507936,0.697982456140351,0.637769953051643,0.214941724941725,MISS
33393,2,8,10,45,26308,1,0,-0.967117132000567,0,1953.0,,0,1,1,0,0,0,5858,1,0,2,hard,0.41097049793085,0.128489278752437,0.546764705882353,0.553196581196581,0.121107099879663,-0.0632600732600732,-0.373333333333333,0.204365079365079,0.254546783625731,1.02994131455399,0.445174825174825,MISS
33464,2,8,11,57,24203,1,1,1.62873839000167,0,2551.0,,0,0,0,1,1,0,5932,1,0,2,hard,0.213380056067281,-0.351929824561403,0.875163398692811,0.687047008547009,-0.438880866425993,-0.347802197802198,-0.116,-0.474920634920635,-0.584269005847953,0.905,0.15027972027972,HIT
33526,2,8,12,58,26436,1,0,-0.829067143997236,0,4966.0,,0,1,1,0,0,0,5996,1,0,2,hard,0.204656254171673,-0.0752826510721248,0.51906862745098,0.376106837606838,-0.102394705174488,-0.150952380952381,0.350888888888889,0.185238095238095,-0.523581871345029,1.15572769953052,-0.19955710955711,MISS
33546,2,9,1,19,32054,1,1,0.98962330899667,0,194.0,,0,0,0,1,1,0,6019,1,0,2,hard,0.220411160058737,-0.237417153996101,0.669591503267974,0.372534188034188,-0.278182912154031,-0.30470695970696,-0.198222222222222,-0.759761904761905,-0.201140350877193,1.59223004694836,-0.241585081585081,HIT
33578,2,9,1,56,28069,1,1,1.0018041379808,0,206.0,,0,0,0,1,1,0,6056,1,1,2,hard,0.0417941529835802,-0.256803118908382,0.334411764705882,0.602324786324786,-0.0929362214199758,-0.302087912087912,-0.329333333333333,0.0291269841269841,-0.587134502923977,-0.296443661971831,-0.303146853146853,HIT
33595,2,9,2,12,31802,1,0,-1.10499362900737,0,390.0,3638.0,0,1,1,0,0,0,6075,1,0,3,hard,0.104217060472567,0.0414912280701754,0.346977124183007,-0.0541752136752136,0.13496991576414,0.0628937728937728,-0.107555555555556,-0.352222222222222,0.0994883040935672,0.373145539906103,0.394615384615385,MISS
33600,2,9,2,17,30431,1,1,2.06444151498727,0,250.0,,0,0,0,1,1,0,6080,1,0,2,hard,0.526020558002937,0.514181286549708,0.74281045751634,0.926970085470085,-0.0793020457280384,-0.0517765567765568,0.375111111111111,0.51984126984127,0.0688888888888888,1.02828638497653,-0.285011655011655,HIT
33631,2,9,2,49,50812,1,0,-0.98054073198,0,4246.0,,0,1,1,0,0,0,6112,1,1,2,hard,0.0461286877586436,-0.343723196881092,0.401225490196078,0.394222222222222,-0.298664259927798,-0.41481684981685,0.0308888888888888,-0.41047619047619,-0.434590643274854,0.697112676056338,-0.562913752913753,MISS
33655,2,9,3,11,24203,1,1,0.942032641003607,0,203.0,2755.0,0,0,0,1,1,0,6136,1,0,3,hard,0.397192631157389,0.39327485380117,0.664575163398693,0.359542735042735,0.164512635379061,0.0485531135531135,-0.193333333333333,0.109365079365079,0.178611111111111,1.32467136150235,-0.222074592074592,HIT
33746,2,9,4,43,36975,1,0,-1.93947685702005,0,5467.0,,0,1,1,0,0,0,6231,1,1,2,hard,0.327024429315178,0.189191033138401,0.242352941176471,0.293021367521367,0.0324428399518652,0.108919413919414,-0.0519999999999999,0.889206349206349,0.404897660818713,1.29890845070423,-0.368554778554778,MISS
33787,2,9,5,24,8007,1,0,-1.12610011998913,0,5464.0,,0,1,1,0,0,0,6274,1,0,2,hard,0.139909224402616,0.131013645224171,0.337173202614379,0.399764957264957,-0.159290012033694,-0.312234432234432,-0.263111111111111,-0.461984126984127,-0.370891812865497,0.442323943661972,0.0502797202797202,MISS
33865,2,9,6,43,57047,1,0,-0.86380592698697,0,6202.0,,0,1,1,0,0,0,6356,1,0,2,hard,0.615435856360967,-0.104834307992203,0.931993464052288,0.723867521367521,0.187496991576414,0.211007326007326,0.384444444444444,-0.014047619047619,0.375979532163743,2.43456572769953,-0.383240093240093,MISS
33947,2,9,8,3,23716,1,0,-0.861687030992471,0,3723.0,,0,1,1,0,0,0,6441,1,0,2,hard,0.294697637164597,-0.12724171539961,0.59093137254902,0.74042735042735,-0.108604091456077,-0.118443223443223,0.180666666666667,0.303730158730159,-0.28390350877193,0.739460093896714,-0.194475524475524,MISS
34009,2,9,9,4,36683,1,1,1.30833308800356,0,1382.0,,0,0,0,1,1,0,6504,1,0,2,hard,0.357980242958217,-0.15692007797271,0.344330065359477,0.756525641025641,-0.115282791817088,-0.0788827838827838,-0.434,-0.146825396825397,-0.0326461988304093,1.27840375586854,-0.066060606060606,HIT
34066,2,9,10,1,66490,1,0,-0.825890292995609,0,3024.0,6039.0,0,1,1,0,0,0,6564,1,0,3,hard,0.63395274329195,0.612982456140351,0.81562091503268,0.329905982905983,0.571058965102286,0.163076923076923,-0.026,0.0470634920634921,0.624956140350877,2.16153755868545,0.0266433566433566,MISS
34113,2,9,10,52,72210,1,1,1.23456497001462,0,952.0,,0,0,0,1,1,0,6615,1,0,2,hard,0.244374582832733,0.281569200779727,0.731911764705882,0.805871794871795,-0.44511432009627,-0.440274725274725,0.0008888888888888,0.368888888888889,-0.663654970760234,0.490105633802817,-0.447132867132867,HIT
34196,2,9,12,13,11933,1,0,-1.05031317099929,0,5295.0,,0,1,1,0,0,0,6701,1,0,2,hard,0.500794286477106,0.0264522417153996,0.396584967320261,0.256952991452991,0.332466907340554,0.23047619047619,0.797333333333333,0.573015873015873,0.623260233918129,2.26367370892019,0.0353613053613053,MISS
34241,2,9,12,61,28160,1,0,-0.705739416996948,0,3652.0,,0,1,1,0,0,0,6749,1,0,2,hard,0.30781070618075,-0.127426900584795,0.93625816993464,0.759038461538461,-0.267316486161251,-0.370274725274725,-0.0424444444444444,0.255873015873016,-0.484298245614035,1.0043661971831,-0.10039627039627,MISS
34339,2,10,2,46,21193,1,1,0.66234536099364,0,153.0,346.0,0,0,0,1,1,0,6859,1,0,3,hard,0.214299826458417,0.245633528265107,0.362941176470588,0.781961538461538,0.144404332129964,-0.0606410256410256,-0.0891111111111111,-0.45547619047619,-0.0601754385964912,-0.717276995305164,-0.167412587412587,HIT
34367,2,10,3,12,3848,1,1,1.74896867800271,0,345.0,,0,0,0,1,1,0,6887,1,0,2,hard,0.578590308370044,0.42359649122807,0.565441176470588,0.547683760683761,0.135222623345367,0.0195054945054944,0.610444444444444,0.595396825396825,0.0849999999999999,2.39449530516432,-0.120699300699301,HIT
34389,2,10,3,38,34127,1,0,-0.666092162005953,0,4078.0,,0,1,1,0,0,0,6913,1,0,2,hard,-0.0554772393538913,-0.190146198830409,0.0047712418300653,-0.163162393162393,0.172358604091456,0.126117216117216,-0.491333333333333,-0.537380952380952,0.168567251461988,-0.163321596244131,0.13979020979021,MISS
34394,2,10,3,43,62562,1,0,-2.24480358400615,0,2991.0,,0,1,1,0,0,0,6918,1,0,2,hard,0.417420905086103,-0.198713450292398,0.373496732026144,0.682760683760684,0.171564380264741,-0.102344322344322,0.142,-0.513333333333333,0.137982456140351,1.7049882629108,-0.165244755244755,MISS
34400,2,10,3,50,62303,1,0,-0.774553844996262,0,6677.0,,0,1,1,0,0,0,6925,1,0,2,hard,0.2187812041116,0.330263157894737,0.36140522875817,0.357363247863248,-0.108688327316486,-0.116153846153846,-0.357555555555556,-0.405952380952381,-0.0212134502923976,0.635446009389671,-0.147505827505827,MISS
34419,2,10,4,7,11943,1,0,-1.18959988399001,0,6439.0,,0,1,1,0,0,0,6945,1,1,2,hard,0.55781070618075,0.435263157894737,0.66375816993464,0.619260683760684,-0.150926594464501,-0.0535714285714285,0.712222222222222,0.266904761904762,0.143055555555556,2.22636150234742,-0.0676689976689976,MISS
34431,2,10,4,19,26128,1,0,-0.875327429996105,0,5779.0,,0,1,1,0,0,0,6957,1,0,2,hard,0.207318115071419,2.92397660818655e-05,0.270245098039216,0.43675641025641,-0.320673886883273,-0.156703296703297,-0.0362222222222222,-0.394047619047619,-0.322836257309941,1.34170187793427,-0.357575757575757,MISS
34463,2,10,4,53,61678,1,0,-0.80286855599843,0,1399.0,,0,1,1,0,0,0,6991,1,0,2,hard,0.320694166332933,0.0037231968810915,0.556960784313725,0.680948717948718,0.185282791817088,0.0414468864468864,-0.152888888888889,0.248968253968254,0.28687134502924,0.0208920187793427,0.114475524475524,MISS
34484,2,10,5,14,50812,1,1,0.767901029001223,0,901.0,5148.0,0,0,0,1,1,0,7014,1,1,3,hard,0.632067814710987,0.424083820662768,0.734395424836601,0.836444444444445,0.263068592057762,0.127985347985348,-0.609333333333333,-0.297857142857143,0.668055555555556,1.23530516431925,0.372983682983683,HIT
34720,2,10,9,9,64868,1,0,-0.805096331998357,0,5999.0,,0,1,1,0,0,0,7259,1,0,2,hard,0.413498865305033,0.0933235867446394,0.197156862745098,0.358752136752137,0.206450060168472,-0.0457326007326007,0.362222222222222,-0.0613492063492063,0.153040935672515,2.10508215962441,-0.0273659673659673,MISS
34736,2,10,9,27,27569,1,0,-0.637543887001812,0,5588.0,,0,1,1,0,0,0,7277,1,0,2,hard,0.497635829662261,0.0078849902534112,1.15356209150327,1.02794444444444,-0.047870036101083,0.0278205128205128,-0.119333333333333,0.0971428571428571,0.129035087719298,0.810575117370892,-0.356223776223776,MISS
34904,2,10,12,18,36946,1,0,-0.610729877997073,0,1915.0,,0,1,1,0,0,0,7456,1,0,2,hard,0.489695634761714,0.409220272904483,0.383888888888889,0.33301282051282,0.351034897713598,0.381520146520146,0.088,0.105238095238095,0.698494152046784,1.41987089201878,0.0688111888111888,MISS
34909,2,10,12,24,36577,1,0,-0.688112885996816,0,7328.0,,0,1,1,0,0,0,7462,1,0,2,hard,0.467763983446803,0.197417153996101,0.627434640522876,0.623995726495727,-0.0571720818291215,0.0782234432234432,-0.100222222222222,-0.10531746031746,0.0908333333333333,1.74349765258216,-0.157762237762238,MISS
34995,2,11,1,57,46461,1,0,-0.950186993984971,0,381.0,,0,1,1,0,0,0,7557,1,0,2,hard,0.620375116806835,-0.250292397660819,1.15263071895425,1.09544444444444,-0.10777376654633,0.0167582417582417,-0.0375555555555555,0.141746031746032,0.0097953216374269,2.11164319248826,-0.247785547785548,MISS
34998,2,11,1,62,66837,1,1,0.657298009027727,0,289.0,,0,0,0,1,1,0,7562,1,0,2,hard,0.192836737418235,-0.174931773879142,0.275718954248366,0.449974358974359,-0.387003610108303,-0.0225457875457875,0.902666666666667,0.318412698412698,-0.357119883040936,1.2981103286385,-0.480675990675991,HIT
35087,2,11,3,31,11943,1,1,1.136386512022,0,710.0,7150.0,0,0,0,1,1,0,7656,1,1,3,hard,0.212519022827393,-0.385009746588694,0.495604575163399,0.708982905982906,-0.426173285198556,-0.256648351648352,-0.298222222222222,-0.445238095238095,-0.538040935672515,1.13234741784038,-0.0192773892773892,HIT
35095,2,11,3,39,9723,1,1,1.54517162399134,0,3307.0,,0,0,0,1,1,0,7664,1,0,2,hard,0.273853958083033,0.399376218323587,0.15609477124183,0.527337606837607,-0.198904933814681,0.0997252747252747,0.0679999999999999,0.0005555555555555,-0.210760233918129,0.795223004694836,-0.264522144522145,HIT
35110,2,11,3,56,38979,1,0,-1.58289221196901,0,2613.0,,0,1,1,0,0,0,7681,1,0,2,hard,0.519203043652383,-0.0793372319688109,0.988954248366013,0.81098717948718,-0.0653309265944645,-0.0323992673992673,1.05822222222222,0.228333333333333,0.0669590643274853,1.56815727699531,0.19002331002331,MISS
35128,2,11,4,13,41567,1,0,-1.17477199202403,0,270.0,,0,1,1,0,0,0,7701,1,0,2,hard,0.190619409958617,-0.335614035087719,0.185964052287582,-0.0658119658119658,-0.0100722021660649,0.090054945054945,-0.0002222222222222,0.169047619047619,0.0563157894736842,2.19699530516432,-0.372937062937063,MISS
35129,2,11,4,14,40576,1,1,1.903925723047,0,4067.0,7395.0,0,0,0,1,1,0,7702,1,0,3,hard,-0.0623081030570017,-0.495633528265107,0.144232026143791,-0.0323247863247863,-0.120734055354994,-0.261849816849817,-0.101777777777778,-0.177857142857143,-0.180657894736842,0.6125,-0.23041958041958,HIT
35136,2,11,4,21,33522,1,0,-1.1163594769896,0,6029.0,,0,1,1,0,0,0,7709,1,0,2,hard,0.450126818849286,-0.353352826510721,0.886633986928105,0.916880341880342,-0.158291215403129,0.247600732600733,-0.370888888888889,-0.312063492063492,-0.0846345029239766,1.34995305164319,0.0149417249417249,MISS
35148,2,11,4,33,42852,1,0,-0.674787027994171,0,6703.0,6819.0,0,1,1,0,0,0,7721,1,1,3,hard,0.937052462955547,0.946413255360624,0.593921568627451,0.464337606837607,1.36322503008424,0.976959706959707,0.711333333333333,1.57746031746032,1.17140350877193,2.15549295774648,0.148391608391608,MISS
35173,2,11,4,61,15940,1,0,-0.727405940007884,0,4020.0,6428.0,0,1,1,0,0,0,7749,1,0,3,hard,0.427726605259645,-0.27261208576998,0.650735294117647,0.70951282051282,0.0651383874849578,0.0283516483516483,0.340888888888889,-0.14,0.266944444444444,1.33582159624413,0.0868764568764568,MISS
35228,2,11,5,57,28025,1,0,-0.914217772020493,0,6105.0,,0,1,1,0,0,0,7807,1,0,2,hard,0.408151114670939,0.260799220272904,0.997483660130719,1.02658974358974,-0.186967509025271,-0.412747252747253,-0.442444444444444,0.377222222222222,-0.220116959064327,0.488462441314554,-0.315384615384615,MISS
35241,2,11,6,7,11838,1,1,1.22119165497134,0,6428.0,,0,0,0,1,1,0,7820,1,0,2,hard,0.347998932051795,-0.380136452241715,0.553251633986928,0.613542735042735,0.0018652226233453,0.0701831501831501,0.189111111111111,0.419444444444444,0.0442543859649122,1.28664319248826,-0.0119347319347319,HIT
35248,2,11,6,14,67803,1,1,1.73264534003101,0,5239.0,,0,0,0,1,1,0,7827,1,0,2,hard,0.426621278867975,0.188859649122807,0.596176470588235,0.879380341880342,-0.0567268351383875,-0.0004945054945054,-0.0079999999999999,-0.601746031746032,0.0471637426900584,0.60024647887324,0.371468531468531,HIT
35267,2,11,6,34,57436,1,1,0.938387534988578,0,2716.0,5676.0,0,0,0,1,1,0,7847,1,0,3,hard,0.221910292350821,-0.0371929824561403,0.574264705882353,0.833423076923077,-0.64445246690734,-0.421208791208791,-0.480222222222222,-0.377539682539683,-0.84156432748538,1.09647887323944,-0.291468531468531,HIT
35319,2,11,7,24,12309,1,1,1.08236357202986,0,5536.0,,0,0,0,1,1,0,7899,1,0,2,hard,0.305879054865839,0.0154191033138401,0.815359477124183,0.886401709401709,-0.265367027677497,-0.0012087912087912,-0.296,0.438253968253968,-0.436900584795322,0.316056338028169,-0.207039627039627,HIT
35329,2,11,7,34,11618,1,0,-0.867247272981331,0,6483.0,,0,1,1,0,0,0,7909,1,0,2,hard,0.356920304365238,0.142485380116959,0.797222222222222,0.781730769230769,0.117725631768953,0.143937728937729,-1.07044444444444,-0.722063492063492,-0.134005847953216,0.258380281690141,0.103962703962704,MISS
35334,2,11,7,39,3952,1,1,0.70458228699863,0,3237.0,,0,0,0,1,1,0,7914,1,0,2,hard,0.2456214123615,0.341179337231969,0.0461764705882352,0.453094017094017,-0.457496991576414,0.03507326007326,-0.686,-0.512857142857143,-0.163304093567251,1.32720657276995,-0.375664335664336,HIT
35368,2,11,8,10,27581,1,1,1.6019784489763,0,2423.0,,0,0,0,1,1,0,7948,1,0,2,hard,0.372163930049393,0.210165692007797,0.531160130718954,0.417542735042735,0.153826714801444,0.009029304029304,1.13577777777778,-0.153412698412698,0.124780701754386,1.24408450704225,-0.0925874125874126,HIT
35405,2,11,8,52,3158,1,0,-1.24344991001999,0,6864.0,,0,1,1,0,0,0,7990,1,0,2,hard,0.156649312508343,0.0034795321637426,0.894705882352941,0.359559829059829,0.128194945848375,0.135970695970696,-0.331777777777778,0.108571428571428,-0.0011842105263158,-0.336631455399061,-0.258601398601399,MISS
35511,2,11,10,43,4250,1,0,-0.921109744987916,0,3140.0,,0,1,1,0,0,0,8106,1,0,2,hard,0.984991322920838,0.965964912280702,1.70848039215686,1.56435897435897,0.306510228640193,0.290421245421245,-0.220444444444444,0.28531746031746,-0.0365497076023391,1.39755868544601,0.177785547785548,MISS
35528,2,11,10,62,34127,1,1,0.791475683043245,0,1211.0,5290.0,0,0,0,1,1,0,8125,1,0,3,hard,0.552843412094513,0.122836257309941,0.912009803921568,1.11469658119658,-0.0419013237063778,0.0829120879120878,-0.259111111111111,-0.228888888888889,-0.261578947368421,1.15521126760563,0.171351981351981,HIT
35533,2,11,11,5,43951,1,0,-0.692545958969276,0,799.0,,0,1,1,0,0,0,8130,1,0,2,hard,-0.307406220798291,-0.376471734892788,-0.613513071895425,-0.318230769230769,-0.73913357400722,-0.903498168498169,0.642666666666667,0.0784920634920635,-0.567558479532164,0.773016431924883,0.0044988344988344,MISS
35577,2,11,11,49,48618,1,1,1.80514153599506,0,8144.0,,0,0,0,1,1,0,8174,1,0,2,hard,0.284128954745695,-0.495282651072125,0.68687908496732,0.35448717948718,-0.119314079422383,-0.275970695970696,0.316222222222222,-0.167063492063492,-0.15671052631579,1.9212441314554,0.264895104895105,HIT
35647,2,11,12,59,23037,1,1,0.575700476008933,0,5170.0,,0,0,0,1,1,0,8247,1,0,2,hard,0.18022960886397,-0.51406432748538,0.229787581699346,1.02060683760684,-0.391058965102286,-0.437087912087912,0.427333333333333,-0.810714285714286,-0.687266081871345,0.633591549295775,-0.173682983682984,HIT
35654,2,12,1,5,12309,1,1,0.773729879001621,0,355.0,5892.0,0,0,0,1,1,0,8255,1,0,3,hard,-0.0814337204645574,-0.265175438596491,-0.0854575163398692,0.0948162393162393,-0.458002406738869,-0.0521245421245421,-0.208222222222222,-0.851111111111111,-0.185511695906433,0.273450704225352,-0.204988344988345,HIT
35665,2,12,1,19,4250,1,1,0.816976409001654,0,162.0,3303.0,0,0,0,1,1,0,8269,1,0,3,hard,0.51879989320518,-0.0376218323586744,0.89452614379085,1.11895726495726,-0.106714801444043,0.0584615384615384,0.305777777777778,1.025,-0.34233918128655,1.25275821596244,-0.373473193473193,HIT
35680,2,12,1,34,22880,1,1,1.03628879199823,0,5941.0,,0,0,0,1,1,0,8284,1,1,2,hard,0.377757308770525,-0.250302144249513,0.860049019607843,0.265213675213675,0.0401323706377857,-0.0438095238095238,0.459333333333333,-0.181428571428571,0.277119883040936,1.88090375586854,0.327086247086247,HIT
35703,2,12,1,59,28350,1,1,1.27281418599887,0,230.0,424.0,0,0,0,1,1,0,8309,1,1,3,hard,0.0482659191029234,-0.651169590643275,0.73078431372549,0.72465811965812,-0.605776173285199,-0.465805860805861,-0.460222222222222,-0.204206349206349,-0.468157894736842,0.178532863849765,-0.328671328671329,HIT
35715,2,12,2,9,48261,1,0,-1.87702029399952,0,3849.0,,0,1,1,0,0,0,8322,1,0,2,hard,0.403684421305567,0.068859649122807,0.670522875816994,0.696636752136752,-0.0308904933814681,0.126611721611722,-0.127555555555556,0.464603174603175,-0.129049707602339,1.0093896713615,0.104592074592074,MISS
35723,2,12,2,17,42172,1,1,0.774701719001314,0,8097.0,,0,0,0,1,1,0,8330,1,0,2,hard,0.472286744092911,0.290253411306043,0.430114379084967,0.580119658119658,0.22661853188929,0.437289377289377,0.140444444444444,0.245873015873016,0.469473684210526,0.914659624413146,0.127272727272727,HIT
35760,2,12,2,56,66217,1,0,-1.37702363299832,0,3170.0,,0,1,1,0,0,0,8369,1,0,2,hard,0.211878253904686,0.137592592592592,0.527107843137255,0.851529914529915,-0.256245487364621,-0.115769230769231,0.294,-0.314365079365079,-0.0927631578947368,-0.379354460093897,-0.41951048951049,MISS
35805,2,12,3,41,21990,1,0,-1.00548494800023,0,6781.0,,0,1,1,0,0,0,8416,1,0,2,hard,-0.170178881324256,-0.492485380116959,0.0048039215686274,-0.100166666666667,-0.288014440433213,-0.187765567765568,-0.420666666666667,-0.396666666666667,-0.245175438596491,-0.0205633802816901,0.135011655011655,MISS
35814,2,12,3,51,19201,1,0,-1.08753730100216,0,259.0,,0,1,1,0,0,0,8426,1,0,2,hard,0.261002536376986,0.0076510721247563,0.513660130718954,0.92958547008547,-0.421540312876053,-0.131465201465201,-0.190888888888889,0.103888888888889,-0.631622807017544,0.574859154929577,-0.425268065268065,MISS
35831,2,12,4,5,3147,1,0,-1.23794250599894,0,355.0,,0,1,1,0,0,0,8443,1,0,2,hard,-0.213193165131491,-1.12305068226121,0.362598039215686,-0.106623931623932,-0.6023706377858,-0.666446886446887,0.508666666666667,0.45031746031746,-0.860321637426901,1.32727699530516,-0.407342657342657,MISS
35853,2,12,4,27,49980,1,1,1.12030867600333,0,5406.0,,0,0,0,1,1,0,8465,1,0,2,hard,0.0043825924442664,-0.438518518518518,0.270816993464052,0.339410256410256,-0.286522262334537,-0.245054945054945,0.105333333333333,-0.802619047619047,-0.234239766081871,0.211138497652582,-0.0666433566433566,HIT
35855,2,12,4,29,71230,1,1,1.73699960999875,0,406.0,,0,0,0,1,1,0,8467,1,0,2,hard,0.32180349753037,0.213713450292398,0.579281045751634,0.650200854700855,0.0563176895306859,-0.239304029304029,-0.938,-0.914285714285714,0.0427485380116959,0.606032863849765,0.0257808857808857,HIT
35968,2,12,6,27,57839,1,1,1.92578855799729,0,7144.0,,0,0,0,1,1,0,8590,1,0,2,hard,-0.03393138432786,-0.445155945419103,0.475359477124183,0.310128205128205,-0.669807460890493,-0.386978021978022,0.269111111111111,-0.299126984126984,-0.281798245614035,0.449319248826291,-0.491048951048951,HIT
35970,2,12,6,29,3158,1,0,-0.84122655399915,0,601.0,7466.0,0,1,1,0,0,0,8592,1,0,3,hard,0.313094379922574,0.185350877192982,0.521584967320261,0.330713675213675,0.522864019253911,0.519157509157509,0.035111111111111,0.0226190476190476,0.839576023391813,-0.27556338028169,0.0006060606060605,MISS
35987,2,12,6,48,33132,1,0,-2.12812705100077,0,1740.0,,0,1,1,0,0,0,8611,1,0,2,hard,0.595960485916433,0.0741130604288499,1.27184640522876,0.826470085470085,0.278182912154031,0.14529304029304,0.193555555555556,0.860079365079365,0.304517543859649,1.29850938967136,-0.154335664335664,MISS
36021,2,12,7,22,13721,1,0,-1.5757278050005,0,594.0,,0,1,1,0,0,0,8647,1,0,2,hard,0.143565612067815,-0.561042884990253,0.144901960784314,0.346820512820513,-0.185427196149218,-0.0525274725274725,0.297555555555556,0.0422222222222222,-0.111681286549708,1.19987089201878,-0.0722610722610722,MISS
36141,2,12,9,20,10108,1,0,-0.757268676999956,0,5289.0,5800.0,0,1,1,0,0,0,8770,1,0,3,hard,0.194322520357763,-0.184210526315789,0.582401960784314,0.515405982905983,-0.402274368231047,0.0898168498168498,0.906222222222222,0.802380952380952,-0.583508771929825,0.665539906103286,0.134358974358974,MISS
36258,2,12,11,21,38830,1,0,-0.947782769999321,0,5306.0,,0,1,1,0,0,0,8896,1,0,2,hard,0.535078093712455,0.284590643274854,0.577140522875817,0.387564102564103,0.239687123947052,0.288315018315018,1.00777777777778,0.56452380952381,0.746769005847953,1.67092723004695,0.113449883449883,MISS
36291,2,12,11,56,32054,1,1,0.805713275000016,0,2911.0,3106.0,0,0,0,1,1,0,8931,1,0,3,hard,-0.333429448671739,-0.31327485380117,-0.283251633986928,-0.0383803418803418,-0.859614921780987,-0.348406593406593,-0.784666666666667,-0.0893650793650793,-0.849152046783626,-0.271842723004695,-0.348648018648019,HIT
36313,2,12,12,16,34239,1,1,0.618531004998658,0,8319.0,,0,0,0,1,1,0,8954,1,0,2,hard,0.0272246696035242,-0.214142300194932,0.934542483660131,0.907179487179487,-0.690361010830325,-0.37540293040293,-0.342888888888889,-1.04833333333333,-1.01495614035088,-0.829284037558685,0.1302331002331,HIT
36325,2,12,12,30,70096,1,0,-0.769003887999133,0,954.0,,0,1,1,0,0,0,8968,1,0,2,hard,-0.303213189160326,-0.570136452241715,0.0515196078431372,0.168136752136752,-0.780794223826715,-0.418534798534799,-0.258888888888889,-0.514365079365079,-0.908421052631579,-0.480481220657277,-0.295641025641026,MISS
36341,2,12,12,47,32626,1,0,-1.40236640199873,0,8893.0,8939.0,0,1,1,0,0,0,8985,1,0,3,hard,0.622583099719664,0.304688109161793,1.01720588235294,0.656559829059829,0.173790613718412,0.182252747252747,0.381777777777778,0.121507936507936,0.187266081871345,2.08536384976526,0.0257342657342657,MISS
36366,2,13,1,10,26599,1,1,1.73376645801181,0,8649.0,,0,0,0,1,1,0,9010,1,0,2,hard,-0.410058737151248,-0.832641325536062,-0.702320261437908,-0.292735042735043,-0.787184115523466,-0.241703296703297,0.856444444444444,0.0308730158730158,-0.862266081871345,0.572206572769953,-0.598321678321678,HIT
36490,2,13,3,23,34239,1,1,0.805783955001971,0,193.0,8513.0,0,0,0,1,1,0,9148,1,0,3,hard,-0.0072807368842611,-0.228040935672515,0.262892156862745,0.483252136752137,-0.631119133574007,-0.239761904761905,0.279333333333333,0.38531746031746,-0.740745614035088,0.433039906103286,-0.886480186480186,HIT
36551,2,13,4,26,6802,1,1,1.45285048900405,0,428.0,,0,0,0,1,1,0,9214,1,1,2,hard,0.0582098518221866,-0.506793372319688,0.145604575163399,0.488764957264957,-0.32395908543923,-0.343571428571429,-0.0704444444444444,-0.210952380952381,-0.335058479532164,0.689636150234742,-0.346480186480186,HIT
36565,2,13,4,43,35753,1,0,-1.08205167300184,0,339.0,,0,1,1,0,0,0,9231,1,0,2,hard,0.853743158456815,0.656803118908382,1.0841339869281,1.07696153846154,0.284849578820698,0.41058608058608,-0.114888888888889,0.0723809523809523,0.3521783625731,1.84678403755869,0.603123543123543,MISS
36573,2,13,4,51,70096,1,1,0.602893307004706,0,270.0,1225.0,0,0,0,3,1,0,9239,1,0,3,hard,0.477180616740088,0.0669200779727095,0.798921568627451,1.04588461538462,-0.166221419975933,0.250567765567765,-0.352222222222222,0.350714285714286,-0.0082602339181286,0.682335680751174,-0.0772261072261072,HIT
36676,2,13,6,32,36979,1,1,0.853759106001235,0,6086.0,,0,0,0,1,1,0,9345,1,1,2,hard,0.276813509544787,-0.105575048732943,0.327696078431373,0.62241452991453,0.0646570397111913,0.0322893772893772,-0.113555555555555,0.650634920634921,0.116944444444444,0.486525821596244,-0.274615384615385,HIT
36781,2,13,8,18,45844,1,1,1.78923017100897,0,2356.0,,0,0,0,1,1,0,9456,1,0,2,hard,0.345694833800561,0.0920565302144249,0.441699346405229,0.082034188034188,0.129073405535499,0.153461538461538,0.322666666666667,0.180238095238095,0.262426900584795,1.90446009389671,0.0058041958041958,HIT
36782,2,13,8,20,52555,1,0,-0.769748923979932,0,1508.0,,0,1,1,0,0,0,9458,1,0,2,hard,0.192512348151115,0.143898635477583,0.156290849673203,-0.0934700854700854,0.0285439229843561,0.110989010989011,1.01466666666667,0.536031746031746,0.263172514619883,1.2425234741784,-0.0434032634032634,MISS
